PING 10.1.1.1 (10.1.1.1) 56(84) bytes of data.
64 字节，来自 10.1.1.1: icmp_seq=1171 ttl=63 时间=38.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1172 ttl=63 时间=74.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1174 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1175 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1176 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1177 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1178 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1180 ttl=63 时间=74.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1182 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1183 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1184 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1185 ttl=63 时间=39.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1186 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1188 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1190 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1192 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1193 ttl=63 时间=37.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1194 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1196 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1197 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1198 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1199 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1200 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1201 ttl=63 时间=39.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1202 ttl=63 时间=78.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1204 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1205 ttl=63 时间=38.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1206 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1208 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1209 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1210 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1211 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1212 ttl=63 时间=78.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1214 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1216 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1218 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1219 ttl=63 时间=39.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1220 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1222 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1223 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1224 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1225 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1226 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1228 ttl=63 时间=78.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1230 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1231 ttl=63 时间=38.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1232 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1234 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1235 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1236 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1237 ttl=63 时间=39.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1238 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1240 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1242 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1243 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1244 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1245 ttl=63 时间=39.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1246 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1248 ttl=63 时间=78.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1250 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1252 ttl=63 时间=79.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1253 ttl=63 时间=39.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1254 ttl=63 时间=80.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1256 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1257 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1258 ttl=63 时间=79.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1259 ttl=63 时间=79.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1260 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1261 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1262 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1264 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1265 ttl=63 时间=79.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1266 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1267 ttl=63 时间=40.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1268 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1270 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1272 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1274 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1276 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1277 ttl=63 时间=40.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1278 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1280 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1281 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1282 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1283 ttl=63 时间=40.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1284 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1286 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1288 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1290 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1291 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1292 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1294 ttl=63 时间=81.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1295 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1296 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1297 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1298 ttl=63 时间=81.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1300 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1302 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1303 ttl=63 时间=40.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1304 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1306 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1307 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1308 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1309 ttl=63 时间=40.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1310 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1312 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1314 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1316 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1318 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1319 ttl=63 时间=40.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1320 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1322 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1323 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1324 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1325 ttl=63 时间=40.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1326 ttl=63 时间=84.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1328 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1330 ttl=63 时间=82.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1332 ttl=63 时间=83.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1334 ttl=63 时间=81.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1335 ttl=63 时间=41.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1336 ttl=63 时间=82.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1338 ttl=63 时间=82.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1339 ttl=63 时间=83.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1340 ttl=63 时间=84.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1341 ttl=63 时间=41.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1342 ttl=63 时间=84.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1344 ttl=63 时间=82.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1346 ttl=63 时间=83.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1347 ttl=63 时间=41.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1348 ttl=63 时间=84.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1350 ttl=63 时间=84.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1351 ttl=63 时间=84.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1352 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1353 ttl=63 时间=84.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1354 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1356 ttl=63 时间=84.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1358 ttl=63 时间=85.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1359 ttl=63 时间=42.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1360 ttl=63 时间=84.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1362 ttl=63 时间=86.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1363 ttl=63 时间=85.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1364 ttl=63 时间=85.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1365 ttl=63 时间=84.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1366 ttl=63 时间=84.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1368 ttl=63 时间=84.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1370 ttl=63 时间=85.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1371 ttl=63 时间=84.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1372 ttl=63 时间=84.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1374 ttl=63 时间=86.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1375 ttl=63 时间=84.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1376 ttl=63 时间=86.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1377 ttl=63 时间=87.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1378 ttl=63 时间=85.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1379 ttl=63 时间=86.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1380 ttl=63 时间=85.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1382 ttl=63 时间=86.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1383 ttl=63 时间=85.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1384 ttl=63 时间=87.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1385 ttl=63 时间=86.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1386 ttl=63 时间=85.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1388 ttl=63 时间=86.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1390 ttl=63 时间=87.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1392 ttl=63 时间=87.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1393 ttl=63 时间=86.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1394 ttl=63 时间=87.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1396 ttl=63 时间=85.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1397 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1398 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1399 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1400 ttl=63 时间=66.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1401 ttl=63 时间=34.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1402 ttl=63 时间=69.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1404 ttl=63 时间=67.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1405 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1406 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1408 ttl=63 时间=66.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1409 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1410 ttl=63 时间=66.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1411 ttl=63 时间=66.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1412 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1413 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1414 ttl=63 时间=66.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1416 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1417 ttl=63 时间=67.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1418 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1419 ttl=63 时间=34.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1420 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1422 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1424 ttl=63 时间=66.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1426 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1427 ttl=63 时间=34.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1428 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1430 ttl=63 时间=66.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1431 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1432 ttl=63 时间=67.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1433 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1434 ttl=63 时间=66.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1436 ttl=63 时间=67.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1438 ttl=63 时间=66.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1440 ttl=63 时间=69.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1441 ttl=63 时间=33.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1442 ttl=63 时间=69.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1444 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1445 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1446 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1447 ttl=63 时间=67.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1448 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1449 ttl=63 时间=34.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1450 ttl=63 时间=67.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1452 ttl=63 时间=69.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1453 ttl=63 时间=83.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1454 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1455 ttl=63 时间=83.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1456 ttl=63 时间=82.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1457 ttl=63 时间=40.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1458 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1460 ttl=63 时间=80.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1461 ttl=63 时间=40.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1462 ttl=63 时间=82.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1464 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1465 ttl=63 时间=81.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1466 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1467 ttl=63 时间=40.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1468 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1470 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1472 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1473 ttl=63 时间=81.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1474 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1476 ttl=63 时间=80.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1477 ttl=63 时间=80.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1478 ttl=63 时间=82.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1479 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1480 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1481 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1482 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1483 ttl=63 时间=40.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1484 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1486 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1488 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1490 ttl=63 时间=79.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1491 ttl=63 时间=41.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1492 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1494 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1495 ttl=63 时间=81.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1496 ttl=63 时间=80.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1497 ttl=63 时间=80.3 毫秒
