PING 10.1.1.1 (10.1.1.1) 56(84) bytes of data.
64 字节，来自 10.1.1.1: icmp_seq=864 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=866 ttl=63 时间=66.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=867 ttl=63 时间=35.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=868 ttl=63 时间=69.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=870 ttl=63 时间=67.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=871 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=872 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=874 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=875 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=876 ttl=63 时间=69.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=877 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=878 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=879 ttl=63 时间=34.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=880 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=882 ttl=63 时间=69.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=883 ttl=63 时间=33.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=884 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=886 ttl=63 时间=69.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=887 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=888 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=889 ttl=63 时间=34.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=890 ttl=63 时间=69.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=892 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=894 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=896 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=897 ttl=63 时间=40.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=898 ttl=63 时间=82.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=900 ttl=63 时间=83.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=901 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=902 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=903 ttl=63 时间=41.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=904 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=906 ttl=63 时间=81.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=908 ttl=63 时间=83.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=910 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=911 ttl=63 时间=41.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=912 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=914 ttl=63 时间=82.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=915 ttl=63 时间=82.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=916 ttl=63 时间=81.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=918 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=919 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=920 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=922 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=923 ttl=63 时间=82.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=924 ttl=63 时间=83.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=925 ttl=63 时间=82.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=926 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=928 ttl=63 时间=82.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=930 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=931 ttl=63 时间=41.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=932 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=934 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=935 ttl=63 时间=81.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=936 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=937 ttl=63 时间=41.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=938 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=940 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=942 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=944 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=945 ttl=63 时间=41.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=946 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=948 ttl=63 时间=80.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=949 ttl=63 时间=79.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=950 ttl=63 时间=79.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=951 ttl=63 时间=39.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=952 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=954 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=956 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=958 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=959 ttl=63 时间=39.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=960 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=962 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=963 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=964 ttl=63 时间=79.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=966 ttl=63 时间=78.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=967 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=968 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=969 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=970 ttl=63 时间=78.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=972 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=974 ttl=63 时间=80.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=976 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=978 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=980 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=981 ttl=63 时间=80.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=982 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=984 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=985 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=986 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=987 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=988 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=989 ttl=63 时间=38.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=990 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=992 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=993 ttl=63 时间=39.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=994 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=996 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=997 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=998 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=999 ttl=63 时间=39.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1000 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1002 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1004 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1006 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1008 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1010 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1011 ttl=63 时间=38.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1012 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1014 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1015 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1016 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1017 ttl=63 时间=39.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1018 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1020 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1022 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1024 ttl=63 时间=77.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1026 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1027 ttl=63 时间=37.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1028 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1030 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1031 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1032 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1033 ttl=63 时间=38.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1034 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1036 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1038 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1039 ttl=63 时间=38.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1040 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1042 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1043 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1044 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1046 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1047 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1048 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1049 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1050 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1052 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1054 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1055 ttl=63 时间=38.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1056 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1058 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1059 ttl=63 时间=74.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1060 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1062 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1063 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1064 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1065 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1066 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1068 ttl=63 时间=75.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1070 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1072 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1073 ttl=63 时间=38.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1074 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1076 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1077 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1078 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1080 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1081 ttl=63 时间=74.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1082 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1083 ttl=63 时间=37.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1084 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1086 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1088 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1090 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1091 ttl=63 时间=37.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1092 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1094 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1095 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1096 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1098 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1099 ttl=63 时间=74.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1100 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1101 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1102 ttl=63 时间=74.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1104 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1106 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1107 ttl=63 时间=37.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1108 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1110 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1111 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1112 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1113 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1114 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1116 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1118 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1120 ttl=63 时间=74.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1121 ttl=63 时间=38.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1122 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1124 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1125 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1126 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1128 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1129 ttl=63 时间=75.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1130 ttl=63 时间=74.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1131 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1132 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1134 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1136 ttl=63 时间=74.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1138 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1139 ttl=63 时间=38.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1140 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1142 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1143 ttl=63 时间=74.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1144 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1145 ttl=63 时间=74.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1146 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1148 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1150 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1151 ttl=63 时间=37.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1152 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1154 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1155 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1156 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1157 ttl=63 时间=38.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1158 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1160 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1162 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1164 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1166 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1167 ttl=63 时间=37.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1168 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1170 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1171 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1172 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1174 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1175 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1176 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1177 ttl=63 时间=37.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1178 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1180 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1182 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1184 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1186 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1187 ttl=63 时间=39.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1188 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1190 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1191 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1192 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1193 ttl=63 时间=38.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1194 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1196 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1198 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1200 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1201 ttl=63 时间=39.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1202 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1204 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1205 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1206 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1208 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1209 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1210 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1211 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1212 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1214 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1216 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1218 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1219 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1220 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1222 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1223 ttl=63 时间=77.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1224 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1225 ttl=63 时间=38.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1226 ttl=63 时间=78.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1228 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1230 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1232 ttl=63 时间=78.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1234 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1235 ttl=63 时间=39.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1236 ttl=63 时间=78.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1238 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1239 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1240 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1242 ttl=63 时间=78.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1243 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1244 ttl=63 时间=78.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1245 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1246 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1248 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1250 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1252 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1253 ttl=63 时间=39.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1254 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1256 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1257 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1258 ttl=63 时间=78.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1259 ttl=63 时间=40.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1260 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1262 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1264 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1266 ttl=63 时间=79.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1268 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1270 ttl=63 时间=78.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1271 ttl=63 时间=39.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1272 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1274 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1275 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1276 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1277 ttl=63 时间=39.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1278 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1280 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1282 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1283 ttl=63 时间=40.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1284 ttl=63 时间=80.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1286 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1287 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1288 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1290 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1291 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1292 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1293 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1294 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1295 ttl=63 时间=41.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1296 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1298 ttl=63 时间=81.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1299 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1300 ttl=63 时间=81.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1302 ttl=63 时间=81.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1303 ttl=63 时间=81.9 毫秒
